Unnamed: 0,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Cond,Foundation,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,TotRms_AbvGrd,Functional,Fireplaces,Garage_Type,Garage_Finish,Garage_Cars,Garage_Area,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Sale_Price,Longitude,Latitude,cluster,distance_from_cluster0,distance_from_cluster1,distance_from_cluster2
1453,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,7200,Pave,No_Alley_Access,Regular,Bnk,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,1972,1972,Gable,CompShg,HdBoard,HdBoard,,0,Typical,CBlock,Typical,Av,ALQ,1,Unf,0,148,780,GasA,Excellent,Y,SBrkr,780,0,780,0,0,1,0,2,1,4,Typ,0,Detchd,Unf,1,352,Typical,Paved,196,0,0,0,0,0,No_Pool,Minimum_Privacy,,0,1,2008,WD ,Normal,124900,-93.683309,42.020991,-1,0.0008269294602596689,0.0008983005823340495,0.00095340856004545
1454,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,75,9742,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,281,Typical,PConc,Typical,No,Unf,7,Unf,0,1777,1777,GasA,Excellent,Y,SBrkr,1795,0,1795,0,0,2,0,3,1,7,Typ,1,Attchd,RFn,2,534,Typical,Paved,171,159,0,0,0,0,No_Pool,No_Fence,,0,9,2008,WD ,Normal,230000,-93.68786,42.018735,-1,0.000897739197927753,0.0009469086279264273,0.0010206692885765046
1455,Two_Story_1946_and_Newer,Residential_Low_Density,75,9473,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Average,2002,2002,Gable,CompShg,VinylSd,VinylSd,,0,Typical,PConc,Typical,No,GLQ,3,Unf,0,324,1128,GasA,Excellent,Y,SBrkr,1128,903,2031,1,0,2,1,3,1,7,Typ,1,Attchd,RFn,2,577,Typical,Paved,0,211,0,0,0,0,No_Pool,No_Fence,,0,3,2008,WD ,Normal,237000,-93.687704,42.018412,-1,0.0008988646893148778,0.0009438209434905431,0.0010202779709556004
1456,Two_Story_1946_and_Newer,Residential_Low_Density,0,10316,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Average,2000,2000,Gable,CompShg,VinylSd,VinylSd,,0,Typical,PConc,Typical,No,GLQ,3,Unf,0,257,992,GasA,Excellent,Y,SBrkr,992,873,1865,1,0,2,1,3,1,7,Typ,1,Attchd,RFn,3,839,Typical,Paved,0,184,0,0,0,0,No_Pool,No_Fence,,0,6,2008,WD ,Normal,235000,-93.686189,42.018354,-1,0.0008825685889712175,0.0009243553443165034,0.001001712206691375
1457,Two_Story_1946_and_Newer,Residential_Low_Density,0,10400,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Average,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,227,Typical,PConc,Typical,No,Unf,7,Unf,0,1257,1257,GasA,Excellent,Y,SBrkr,1290,871,2161,0,0,2,1,3,1,8,Typ,1,Attchd,RFn,2,570,Typical,Paved,0,84,0,0,0,0,No_Pool,No_Fence,,0,6,2008,WD ,Normal,230500,-93.684227,42.018709,-1,0.000857672033917482,0.0009006929149345642,0.0009755612173709433
1458,Two_Story_1946_and_Newer,Residential_Low_Density,73,9066,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Average,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,320,Typical,PConc,Typical,Mn,GLQ,3,Unf,0,336,1004,GasA,Excellent,Y,SBrkr,1004,848,1852,0,0,2,1,3,1,7,Typ,2,Attchd,Fin,3,660,Typical,Paved,224,106,0,0,0,0,No_Pool,Good_Privacy,,0,12,2008,WD ,Normal,230000,-93.684396,42.017598,-1,0.0008699395464630812,0.0008990083565348992,0.0009833656580011886
1459,Two_Story_1946_and_Newer,Residential_Low_Density,75,11404,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Average,1998,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,202,Typical,PConc,Typical,Av,ALQ,1,Unf,0,901,1153,GasA,Excellent,Y,SBrkr,1153,878,2031,0,0,2,1,3,1,8,Typ,1,Attchd,Fin,2,541,Typical,Paved,192,84,0,0,0,0,No_Pool,No_Fence,,0,7,2008,WD ,Normal,222500,-93.682718,42.018006,-1,0.0008478341060701298,0.0008790359931149956,0.0009604727189757948
1460,Two_Story_1946_and_Newer,Residential_Low_Density,0,9240,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Average,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,396,Typical,PConc,Typical,No,Unf,7,Unf,0,1055,1055,GasA,Excellent,Y,SBrkr,1055,1208,2263,0,0,2,1,3,1,7,Typ,1,BuiltIn,Fin,2,905,Typical,Paved,0,45,0,0,189,0,No_Pool,No_Fence,,0,9,2008,WD ,Normal,287000,-93.685572,42.01727,-1,0.0008858528879264458,0.0009129567431960447,0.0009996328254833855
1461,Two_Story_1946_and_Newer,Residential_Low_Density,0,9720,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Average,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,134,Typical,PConc,Typical,Mn,GLQ,3,Unf,0,163,1357,GasA,Excellent,Y,SBrkr,1366,581,1947,1,0,2,1,3,1,7,Typ,1,BuiltIn,Fin,3,725,Typical,Paved,168,116,0,0,0,0,No_Pool,No_Fence,,0,1,2008,WD ,Normal,274000,-93.685569,42.017484,-1,0.0008838035778320683,0.00091359037284351,0.0009984666663001365
1462,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,14860,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,CulDSac,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,2002,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,240,Typical,PConc,Typical,Gd,GLQ,3,Unf,0,240,1778,GasA,Excellent,Y,SBrkr,1786,0,1786,1,0,2,0,3,1,6,Typ,1,Attchd,RFn,3,715,Typical,Paved,182,35,0,0,0,0,No_Pool,No_Fence,,0,6,2008,WD ,Normal,300000,-93.68522,42.018186,-1,0.0008734289226667352,0.0009114597290004856,0.0009905213833513668
1463,Two_Story_1946_and_Newer,Residential_Low_Density,0,11250,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Average,2002,2002,Gable,CompShg,CemntBd,CmentBd,,0,Typical,PConc,Typical,Mn,Unf,7,Unf,0,1128,1128,GasA,Excellent,Y,SBrkr,1149,1141,2290,0,0,2,1,4,1,9,Typ,1,Attchd,Unf,2,779,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,,0,5,2008,WD ,Normal,255900,-93.686644,42.016975,-1,0.0009003330948049813,0.0009257501850371146,0.0010144408257907948
1464,Two_Story_1946_and_Newer,Residential_Low_Density,65,8158,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Average,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,252,Typical,PConc,Typical,No,GLQ,3,Unf,0,334,884,GasA,Excellent,Y,SBrkr,884,884,1768,1,0,2,1,3,1,8,Typ,0,Attchd,RFn,2,543,Typical,Paved,0,63,0,0,0,0,No_Pool,No_Fence,,0,7,2008,WD ,Normal,224900,-93.686982,42.016207,-1,0.0009112872318379762,0.0009278972259272833,0.001022762652340591
1465,Two_Story_1946_and_Newer,Residential_Low_Density,41,10905,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,CulDSac,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Average,2003,2003,Gable,CompShg,VinylSd,VinylSd,,0,Typical,PConc,Typical,No,Unf,7,Unf,0,1129,1129,GasA,Excellent,Y,SBrkr,1129,1198,2327,0,0,2,1,4,1,9,Typ,1,BuiltIn,RFn,2,596,Typical,Paved,0,57,0,0,0,0,No_Pool,No_Fence,,0,8,2008,WD ,Normal,240000,-93.688193,42.016341,-1,0.0009232179279296934,0.0009437730007991187,0.0010369522850941786
1466,Two_Story_1946_and_Newer,Residential_Low_Density,72,7226,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Average,2003,2003,Gable,CompShg,VinylSd,VinylSd,,0,Typical,PConc,Typical,No,Unf,7,Unf,0,798,798,GasA,Excellent,Y,SBrkr,798,842,1640,0,0,2,1,3,1,6,Typ,0,Attchd,RFn,2,595,Typical,Paved,0,45,0,0,0,0,No_Pool,No_Fence,,0,6,2008,WD ,Normal,183000,-93.687674,42.014435,-1,0.0009359431677789721,0.0009325147281836691,0.0010413666109962056
1467,Two_Story_1946_and_Newer,Residential_Low_Density,96,11690,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Average,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,192,Typical,PConc,Typical,Av,Unf,7,Unf,0,850,850,GasA,Excellent,Y,SBrkr,886,878,1764,0,0,2,1,3,1,7,Typ,1,Attchd,Unf,2,560,Typical,Paved,120,29,0,0,0,0,No_Pool,No_Fence,,0,6,2008,WD ,Normal,207000,-93.683856,42.016709,-1,0.0008726812087252215,0.000889336685880437,0.0009815429078382197
1468,Two_Story_1946_and_Newer,Residential_Low_Density,70,8750,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Average,1994,1995,Gable,CompShg,VinylSd,VinylSd,,0,Good,PConc,Typical,No,GLQ,3,Unf,0,273,915,GasA,Excellent,Y,SBrkr,933,975,1908,1,0,2,1,4,1,8,Typ,1,Attchd,Unf,2,493,Typical,Paved,144,133,0,0,0,0,No_Pool,No_Fence,,0,7,2008,WD ,Normal,210000,-93.67994,42.017866,-1,0.0008193985999459975,0.0008432645184520684,0.0009269790626927044
1469,One_Story_PUD_1946_and_Newer,Residential_Medium_Density,37,4435,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,TwnhsE,One_Story,Average,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170,Typical,PConc,Typical,Av,GLQ,3,Unf,0,162,848,GasA,Excellent,Y,SBrkr,848,0,848,1,0,1,0,1,1,3,Typ,0,Attchd,Fin,2,420,Typical,Paved,140,0,0,0,0,0,No_Pool,No_Fence,,0,3,2008,WD ,Normal,136500,-93.681121,42.016277,-1,0.0008479478187425974,0.0008531052409681643,0.0009505262924552149
1470,One_Story_PUD_1946_and_Newer,Residential_Medium_Density,0,4426,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,TwnhsE,One_Story,Average,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,205,Typical,PConc,Typical,Mn,GLQ,3,Unf,0,186,848,GasA,Excellent,Y,SBrkr,848,0,848,1,0,1,0,1,1,3,Typ,0,Attchd,RFn,2,420,Typical,Paved,140,0,0,0,0,0,No_Pool,No_Fence,,0,2,2008,WD ,Normal,145000,-93.68369,42.016254,-1,0.0008753867680297659,0.0008858844021287394,0.0009820751828698454
1471,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,75,13125,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Mod,College_Creek,Norm,Norm,OneFam,One_Story,Average,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,215,Typical,PConc,Typical,Gd,GLQ,3,Unf,0,484,1478,GasA,Excellent,Y,SBrkr,1493,0,1493,1,0,2,0,3,1,7,Typ,1,Attchd,Fin,2,508,Typical,Paved,140,39,0,0,0,0,No_Pool,No_Fence,,0,4,2008,WD ,Normal,208900,-93.679505,42.017854,-1,0.0008149011212857474,0.0008377014262448935,0.0009216969953624711
1472,Duplex_All_Styles_and_Ages,Residential_Medium_Density,83,10126,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,College_Creek,Norm,Norm,Duplex,SFoyer,Average,1997,1998,Gable,CompShg,VinylSd,VinylSd,,0,Good,PConc,Typical,Gd,GLQ,3,LwQ,162,83,1838,GasA,Excellent,Y,SBrkr,1838,0,1838,2,0,2,0,2,2,8,Typ,0,Attchd,Unf,3,721,Typical,Paved,160,67,0,0,0,0,No_Pool,No_Fence,,0,7,2008,WD ,Abnorml,185000,-93.68031,42.016262,-1,0.0008396038971673769,0.000842699162246724,0.0009407246133151952
1473,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,9135,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,2002,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,113,Typical,PConc,Typical,Av,GLQ,3,Unf,0,726,1536,GasA,Excellent,Y,SBrkr,1536,0,1536,1,0,2,0,3,1,7,Typ,0,Attchd,RFn,2,532,Typical,Paved,192,74,0,0,0,0,No_Pool,No_Fence,,0,12,2008,WD ,Normal,214000,-93.687825,42.014549,-1,0.0009364376012589818,0.0009347009401089917,0.0010425363968063425
1474,Two_Story_1946_and_Newer,Residential_Low_Density,65,8450,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Average,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,196,Typical,PConc,Typical,No,GLQ,3,Unf,0,150,856,GasA,Excellent,Y,SBrkr,856,854,1710,1,0,2,1,3,1,8,Typ,0,Attchd,RFn,2,548,Typical,Paved,0,61,0,0,0,0,No_Pool,No_Fence,,0,2,2008,WD ,Normal,208500,-93.686931,42.013952,-1,0.0009328434597306219,0.0009219581207625652,0.001035224685925544
1475,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,75,9750,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50,Typical,PConc,Typical,Mn,GLQ,3,Unf,0,1421,1445,GasA,Excellent,Y,SBrkr,1445,0,1445,0,0,2,0,3,1,6,Typ,0,Attchd,Unf,2,470,Typical,Paved,0,35,0,0,0,0,No_Pool,No_Fence,,0,6,2008,WD ,Normal,186500,-93.685207,42.013912,-1,0.0009150729910379615,0.0008996690161343665,0.001014557756277225
1476,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,65,8450,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,266,Typical,PConc,Typical,Mn,GLQ,3,Unf,0,490,1436,GasA,Excellent,Y,SBrkr,1436,0,1436,1,0,2,0,3,1,8,Typ,0,Attchd,Unf,2,484,Typical,Paved,139,98,0,0,0,0,No_Pool,No_Fence,,0,4,2008,WD ,Normal,210000,-93.684451,42.013641,-1,0.0009099768008881213,0.0008893923974002569,0.0010071223516480649
1477,Two_Story_1946_and_Newer,Residential_Low_Density,64,8320,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Average,2004,2004,Gable,CompShg,VinylSd,VinylSd,,0,Typical,PConc,Typical,No,GLQ,3,Unf,0,280,770,GasA,Excellent,Y,SBrkr,770,812,1582,0,0,2,1,3,1,6,Typ,0,Attchd,RFn,2,520,Typical,Paved,0,45,0,0,0,0,No_Pool,No_Fence,,0,9,2008,WD ,Normal,185900,-93.684397,42.013622,-1,0.0009096129515563984,0.0008886595973194526,0.0010065913734500994
1478,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,85,11049,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,2007,2007,Gable,CompShg,VinylSd,VinylSd,,0,Typical,PConc,Typical,Av,Unf,7,Unf,0,1234,1234,GasA,Excellent,Y,SBrkr,1234,0,1234,0,0,2,0,3,1,7,Typ,0,Attchd,RFn,2,484,Typical,Paved,0,30,0,0,0,0,No_Pool,No_Fence,,0,1,2008,WD ,Normal,179900,-93.684343,42.013603,-1,0.0009092496162547211,0.0008879268681807658,0.0010060607111583362
1479,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,85,11058,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Above_Average,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,212,Typical,PConc,Typical,No,GLQ,3,Unf,0,1508,1564,GasA,Excellent,Y,SBrkr,1564,0,1564,0,0,2,0,3,1,6,Typ,0,Attchd,RFn,3,814,Typical,Paved,0,24,0,0,0,0,No_Pool,No_Fence,,0,2,2008,WD ,Normal,218836,-93.683435,42.015975,-1,0.0008754517331731839,0.0008818370939893859,0.0009805619072046437
1480,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,74,9627,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,2007,2007,Gable,CompShg,VinylSd,VinylSd,,0,Typical,PConc,Typical,Av,GLQ,3,Unf,0,1327,1351,GasA,Excellent,Y,SBrkr,1361,0,1361,0,0,2,0,3,1,6,Typ,0,Attchd,RFn,2,610,Typical,Paved,0,50,0,0,0,0,No_Pool,No_Fence,,0,6,2008,WD ,Normal,193000,-93.683435,42.015368,-1,0.0008815714895351068,0.0008802192163800311,0.0009841396866815744
1481,Two_Story_1946_and_Newer,Residential_Low_Density,63,8199,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Average,2005,2005,Gable,CompShg,WdShing,Wd Shng,,0,Typical,PConc,Typical,Av,GLQ,3,Unf,0,80,728,GasA,Excellent,Y,SBrkr,728,728,1456,1,0,2,1,3,1,7,Typ,1,Attchd,Fin,2,410,Typical,Paved,36,18,0,0,0,0,No_Pool,No_Fence,,0,10,2008,WD ,Normal,189000,-93.6838447,42.0138316,-1,0.0009016847700226327,0.0008819597221311734,0.000998588491857376
1482,One_Story_PUD_1946_and_Newer,Residential_Medium_Density,0,4426,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,TwnhsE,One_Story,Average,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,147,Typical,PConc,Typical,Av,GLQ,3,Unf,0,151,848,GasA,Excellent,Y,SBrkr,848,0,848,1,0,1,0,1,1,3,Typ,1,Attchd,RFn,2,420,Typical,Paved,149,0,0,0,0,0,No_Pool,No_Fence,,0,5,2008,WD ,Normal,149300,-93.683127,42.015927,-1,0.0008726659156764808,0.0008777609426659532,0.0009770770953217167
1483,One_Story_PUD_1946_and_Newer,Residential_Medium_Density,0,4426,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,TwnhsE,One_Story,Average,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,147,Typical,PConc,Typical,Gd,GLQ,3,Unf,0,151,848,GasA,Excellent,Y,SBrkr,848,0,848,1,0,1,0,1,1,3,Typ,1,Attchd,RFn,2,420,Typical,Paved,149,0,0,0,0,0,No_Pool,No_Fence,,0,5,2008,WD ,Normal,141000,-93.682991,42.015927,-1,0.0008712254279046844,0.000876019719892531,0.0009754156309538145
1484,One_Story_PUD_1946_and_Newer,Residential_Medium_Density,0,4438,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,TwnhsE,One_Story,Average,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,205,Typical,PConc,Typical,Av,GLQ,3,Unf,0,186,848,GasA,Excellent,Y,SBrkr,848,0,848,1,0,1,0,1,1,3,Typ,1,Attchd,RFn,2,420,Typical,Paved,149,0,0,0,0,0,No_Pool,No_Fence,,0,1,2008,WD ,Normal,149000,-93.681436,42.016121,-1,0.0008528531575169939,0.0008566737650178881,0.0009552913642841665
1485,One_Story_PUD_1946_and_Newer,Residential_Medium_Density,0,4438,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,TwnhsE,One_Story,Average,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169,Typical,PConc,Typical,Gd,GLQ,3,Unf,0,186,848,GasA,Excellent,Y,SBrkr,848,0,848,1,0,1,0,1,1,4,Typ,1,Attchd,Fin,2,420,Typical,Paved,140,0,0,0,0,0,No_Pool,No_Fence,,0,6,2008,ConLD,Normal,144500,-93.681401,42.016122,-1,0.0008524751529204248,0.0008562291400138462,0.0009548584914976741
1486,One_Story_1945_and_Older,Residential_Low_Density,67,8777,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,OneFam,One_Story,Good,1910,1950,Gable,CompShg,MetalSd,Wd Sdng,,0,Typical,CBlock,Typical,No,Unf,7,Unf,0,796,796,GasA,Good,Y,FuseA,796,0,796,0,0,1,0,2,1,4,Typ,0,No_Garage,No_Garage,0,0,No_Garage,Partial_Pavement,328,0,164,0,0,0,No_Pool,Minimum_Privacy,,0,5,2008,WD ,Normal,85000,-93.678303,42.01975,-1,0.0007833094288928208,0.0008300353476311771,0.0008967704693253581
1487,Duplex_All_Styles_and_Ages,Residential_Low_Density,67,8777,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,Duplex,One_and_Half_Fin,Good,1900,2003,Gable,CompShg,MetalSd,MetalSd,,0,Typical,CBlock,Typical,No,ALQ,1,Unf,0,188,1272,GasA,Good,Y,SBrkr,1272,928,2200,2,0,2,2,4,2,9,Typ,0,No_Garage,No_Garage,0,0,No_Garage,Dirt_Gravel,0,70,0,0,0,0,No_Pool,Good_Privacy,,0,9,2008,WD ,Normal,145900,-93.678304,42.019937,-1,0.0007815072216085128,0.0008308630528025526,0.0008958401949319065
1488,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,75,9825,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Average,1966,1966,Hip,CompShg,HdBoard,HdBoard,,0,Typical,CBlock,Typical,No,Rec,6,Unf,0,483,1092,GasA,Typical,Y,SBrkr,1092,0,1092,0,0,1,0,3,1,6,Typ,0,Attchd,Unf,1,264,Typical,Paved,259,0,0,0,161,0,No_Pool,Minimum_Privacy,,0,4,2008,COD,Abnorml,123000,-93.677551,42.020905,-1,0.000764067841037226,0.0008258785526339134,0.000881737918961223
1489,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,75,9937,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Above_Average,1965,1965,Gable,CompShg,HdBoard,HdBoard,,0,Typical,CBlock,Typical,No,BLQ,2,LwQ,290,136,1256,GasA,Good,Y,SBrkr,1256,0,1256,1,0,1,1,3,1,6,Typ,0,Attchd,Fin,1,276,Typical,Paved,736,68,0,0,0,0,No_Pool,No_Fence,,0,6,2008,WD ,Normal,147500,-93.677407,42.021244,-1,0.0007592900900615498,0.0008257246585671245,0.0008783440141157786
1490,Split_Foyer,Residential_Low_Density,64,12102,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,SFoyer,Average,1976,1976,Gable,CompShg,HdBoard,Plywood,BrkFace,222,Typical,CBlock,Good,Gd,ALQ,1,Unf,0,0,456,GasA,Excellent,Y,SBrkr,1033,0,1033,0,1,1,0,3,1,6,Typ,0,BuiltIn,RFn,2,504,Typical,Paved,224,0,0,0,0,0,No_Pool,No_Fence,,0,4,2008,WD ,Family,165000,-93.673447,42.019997,-1,0.0007292922119532019,0.0007703602759886745,0.000835389004669218
1491,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,65,6500,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Above_Average,1976,1976,Hip,CompShg,HdBoard,Plywood,BrkFace,84,Typical,CBlock,Excellent,No,BLQ,2,Unf,0,94,1127,GasA,Typical,Y,SBrkr,1127,0,1127,0,1,1,1,3,1,6,Typ,1,Detchd,Unf,2,480,Typical,Paved,0,0,138,0,0,0,No_Pool,No_Fence,,0,5,2008,WD ,Normal,135000,-93.673571,42.019996,-1,0.0007305986818716719,0.0007719024934545167,0.0008369248543794637
1492,One_Story_1945_and_Older,Residential_Low_Density,63,13907,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Above_Average,1940,1969,Gable,CompShg,WdShing,Wd Shng,,0,Typical,CBlock,Typical,No,BLQ,2,Unf,0,706,996,GasA,Excellent,Y,SBrkr,996,0,996,1,0,1,0,3,1,6,Typ,1,No_Garage,No_Garage,0,0,No_Garage,Paved,144,0,0,0,0,0,No_Pool,No_Fence,,0,7,2008,WD ,Normal,108000,-93.673137,42.02099,-1,0.0007158832272045917,0.0007714254005591472,0.0008263898369662603
1493,Split_Foyer,Residential_Low_Density,90,10012,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,SFoyer,Average,1972,1972,Gable,CompShg,Plywood,Plywood,,0,Typical,CBlock,Typical,Av,BLQ,2,Rec,180,38,1138,GasA,Typical,Y,SBrkr,1181,0,1181,1,0,2,0,3,1,6,Typ,0,Detchd,RFn,2,588,Typical,Paved,0,0,180,0,0,0,No_Pool,Minimum_Privacy,,0,4,2008,WD ,Normal,137500,-93.671443,42.019861,-1,0.0007099710863273642,0.000744729346886011,0.0008114485076343148
